date,tree_code,tree_sp,species,ficus_nonficus,no,arr_time,dep_time,visitation_time,species_group,nature,mammal_bird,st_time,end_time,duration
17-10-2016,ELAN1,Elaeocarpus_angustifolius,gipi,non_ficus,1,06:55,06:58,00:03,Imperial_pigeon,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,gipi,non_ficus,1,06:55,06:58,00:03,Imperial_pigeon,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,gipi,non_ficus,1,06:55,06:58,00:03,Imperial_pigeon,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,gipi,non_ficus,1,06:57,06:58,00:01,Imperial_pigeon,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,gipi,non_ficus,1,06:57,06:58,00:01,Imperial_pigeon,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,chmy,non_ficus,1,07:11,07:11,00:00,myna,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,chmy,non_ficus,1,07:11,07:12,00:01,myna,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,chmy,non_ficus,1,07:11,07:12,00:01,myna,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,chmy,non_ficus,1,07:11,07:12,00:01,myna,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,chmy,non_ficus,1,07:11,07:12,00:01,myna,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,07:18,NA,NA,Barbet,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,07:18,07:20,00:02,Barbet,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,btba,non_ficus,1,07:18,07:20,00:02,Barbet,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,afbl,non_ficus,1,07:20,09:00,01:40,Fairy_bluebird,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,07:23,07:26,00:03,Barbet,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,btba,non_ficus,1,07:24,07:26,00:02,Barbet,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,btba,non_ficus,1,07:24,07:33,00:09,Barbet,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,rm,non_ficus,1,07:52,08:13,00:21,Macaque,F,Mammal,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,wtbu,non_ficus,1,07:57,07:58,00:01,Bulbul,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,wtbu,non_ficus,1,07:57,07:58,00:01,Bulbul,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,wtbu,non_ficus,1,07:57,07:58,00:01,Bulbul,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,afbl,non_ficus,1,08:02,08:06,00:04,Fairy_bluebird,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,08:05,NA,NA,Barbet,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,rm,non_ficus,1,08:06,08:32,00:26,Macaque,F,Mammal,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,rm,non_ficus,1,08:13,08:42,00:29,Macaque,F,Mammal,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,rm,non_ficus,1,08:18,08:42,00:24,Macaque,F,Mammal,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,btba,non_ficus,1,08:38,08:49,00:11,Barbet,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,barbet,non_ficus,1,08:47,08:48,00:01,Barbet,ns,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,btba,non_ficus,1,08:48,08:50,00:02,Barbet,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,afbl,non_ficus,1,08:54,09:10,00:16,Fairy_bluebird,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,btba,non_ficus,1,08:56,09:00,00:04,Barbet,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,08:56,09:06,00:10,Barbet,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,08:57,09:07,00:10,Barbet,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,09:08,09:11,00:03,Barbet,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,btba,non_ficus,1,09:10,09:10,00:00,Barbet,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,rm,non_ficus,1,09:11,09:16,00:05,Macaque,F,Mammal,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,rm,non_ficus,1,09:11,09:17,00:06,Macaque,F,Mammal,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,btba,non_ficus,1,09:14,09:16,00:02,Barbet,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,wtbu,non_ficus,1,09:22,09:23,00:01,Bulbul,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,wtbu,non_ficus,1,09:22,09:23,00:01,Bulbul,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,rm,non_ficus,1,09:22,09:25,00:03,Macaque,F,Mammal,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,09:27,09:28,00:01,Barbet,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,btba,non_ficus,1,09:27,09:32,00:05,Barbet,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,btba,non_ficus,1,09:27,NA,NA,Barbet,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,btba,non_ficus,1,09:42,NA,NA,Barbet,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,chmy,non_ficus,1,09:42,NA,NA,myna,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,chmy,non_ficus,1,09:42,NA,NA,myna,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,chmy,non_ficus,1,09:42,NA,NA,myna,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,chmy,non_ficus,1,09:43,09:51,00:08,myna,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,chmy,non_ficus,1,09:43,09:51,00:08,myna,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,chmy,non_ficus,1,09:44,09:51,00:07,myna,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,chmy,non_ficus,1,09:44,09:56,00:12,myna,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,chmy,non_ficus,1,09:44,09:56,00:12,myna,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,chmy,non_ficus,1,09:44,09:56,00:12,myna,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,chmy,non_ficus,1,09:44,09:56,00:12,myna,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,chmy,non_ficus,1,09:44,09:56,00:12,myna,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,chmy,non_ficus,1,09:44,09:56,00:12,myna,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,chmy,non_ficus,1,09:44,09:56,00:12,myna,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,chmy,non_ficus,1,09:44,09:56,00:12,myna,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,chmy,non_ficus,1,09:44,09:56,00:12,myna,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,chmy,non_ficus,1,09:44,09:56,00:12,myna,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,chmy,non_ficus,1,09:44,09:52,00:08,myna,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,chmy,non_ficus,1,09:44,09:56,00:12,myna,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,09:46,NA,NA,Barbet,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,lrtd,non_ficus,1,09:44,09:47,00:03,Drongo,I,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,btba,non_ficus,1,10:01,NA,NA,Barbet,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,chmy,non_ficus,1,10:02,10:06,00:04,myna,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,chmy,non_ficus,1,10:02,10:06,00:04,myna,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,10:01,10:15,00:14,Barbet,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,afbl,non_ficus,1,10:11,10:12,00:01,Fairy_bluebird,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,afbl,non_ficus,1,10:11,10:15,00:04,Fairy_bluebird,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,afbl,non_ficus,1,10:12,10:14,00:02,Fairy_bluebird,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,afbl,non_ficus,1,10:12,10:15,00:03,Fairy_bluebird,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,10:13,10:15,00:02,Barbet,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,10:13,10:29,00:16,Barbet,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,10:18,10:27,00:09,Barbet,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,10:18,10:25,00:07,Barbet,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,afbl,non_ficus,1,10:18,10:23,00:05,Fairy_bluebird,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,btba,non_ficus,1,10:18,10:25,00:07,Barbet,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,btba,non_ficus,1,10:18,10:27,00:09,Barbet,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,chmy,non_ficus,1,10:23,10:26,00:03,myna,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,chmy,non_ficus,1,10:24,10:25,00:01,myna,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,chmy,non_ficus,1,10:25,10:26,00:01,myna,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,chmy,non_ficus,1,10:25,10:26,00:01,myna,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,chmy,non_ficus,1,10:25,10:26,00:01,myna,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,chmy,non_ficus,1,10:25,10:27,00:02,myna,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,chmy,non_ficus,1,10:25,10:27,00:02,myna,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,barbet,non_ficus,1,10:27,10:28,00:01,Barbet,ns,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,barbet,non_ficus,1,10:27,10:30,00:03,Barbet,ns,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,barbet,non_ficus,1,10:27,10:30,00:03,Barbet,ns,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,btba,non_ficus,1,NA,10:31,NA,Barbet,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,btba,non_ficus,1,10:46,NA,NA,Barbet,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,afbl,non_ficus,1,10:46,10:48,00:02,Fairy_bluebird,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,10:55,NA,NA,Barbet,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,afbl,non_ficus,1,10:57,10:59,00:02,Fairy_bluebird,F,Bird,05:32,11:00,05:28:00
17-10-2016,ELAN1,Elaeocarpus_angustifolius,afbl,non_ficus,1,10:59,NA,NA,Fairy_bluebird,F,Bird,05:32,11:00,05:28:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,btba,non_ficus,1,11:06,11:17,00:11,Barbet,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,btba,non_ficus,1,11:16,11:49,00:33,Barbet,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,wtbu,non_ficus,1,11:20,11:23,00:03,Bulbul,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,wtbu,non_ficus,1,11:20,11:23,00:03,Bulbul,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,wtbu,non_ficus,1,11:20,11:23,00:03,Bulbul,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,wtbu,non_ficus,1,11:20,11:24,00:04,Bulbul,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,wtbu,non_ficus,1,11:20,11:24,00:04,Bulbul,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,wtbu,non_ficus,1,11:20,11:24,00:04,Bulbul,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,unid,non_ficus,1,11:27,11:36,00:09,unid,unid,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,11:37,11:49,00:12,Barbet,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,11:53,13:08,01:15,Barbet,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,cbnu,non_ficus,1,12:06,12:07,00:01,Nuthatch,I,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,cbnu,non_ficus,1,12:06,12:08,00:02,Nuthatch,I,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,btba,non_ficus,1,12:15,12:38,00:23,Barbet,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,12:59,13:30,00:31,Barbet,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,12:59,13:33,00:34,Barbet,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,13:09,13:20,00:11,Barbet,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,13:09,13:31,00:22,Barbet,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,13:09,13:31,00:22,Barbet,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,13:09,13:12,00:03,Barbet,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,13:09,13:33,00:24,Barbet,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,btba,non_ficus,1,13:17,13:30,00:13,Barbet,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,btba,non_ficus,1,13:24,13:30,00:06,Barbet,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,btba,non_ficus,1,13:27,14:37,01:10,Barbet,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,13:33,13:34,00:01,Barbet,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,13:33,13:36,00:03,Barbet,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,13:33,13:47,00:14,Barbet,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,btba,non_ficus,1,13:35,NA,NA,Barbet,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,wtbu,non_ficus,1,13:43,13:44,00:01,Bulbul,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,wtbu,non_ficus,1,13:43,13:44,00:01,Bulbul,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,wtbu,non_ficus,1,13:43,13:44,00:01,Bulbul,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,wtbu,non_ficus,1,13:43,13:44,00:01,Bulbul,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,wtbu,non_ficus,1,13:43,13:45,00:02,Bulbul,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,13:51,14:49,00:58,Barbet,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,13:51,14:09,00:18,Barbet,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,13:53,14:20,00:27,Barbet,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,14:10,14:20,00:10,Barbet,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,14:10,14:20,00:10,Barbet,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,lrtd,non_ficus,1,14:11,14:15,00:04,Drongo,I,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,14:16,14:19,00:03,Barbet,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,14:16,14:19,00:03,Barbet,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,14:17,14:21,00:04,Barbet,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,14:18,14:32,00:14,Barbet,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,14:23,14:24,00:01,Barbet,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,14:28,14:37,00:09,Barbet,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,14:31,14:43,00:12,Barbet,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,14:31,14:36,00:05,Barbet,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,14:31,14:53,00:22,Barbet,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,chmy,non_ficus,1,14:32,14:36,00:04,myna,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,chmy,non_ficus,1,14:32,14:36,00:04,myna,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,14:43,14:47,00:04,Barbet,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,14:43,14:58,00:15,Barbet,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,14:46,14:48,00:02,Barbet,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,14:46,14:48,00:02,Barbet,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,14:46,15:07,00:21,Barbet,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,btba,non_ficus,1,14:47,14:51,00:04,Barbet,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,afbl,non_ficus,1,14:51,15:16,00:25,Fairy_bluebird,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,14:53,15:03,00:10,Barbet,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,14:54,15:04,00:10,Barbet,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,14:58,15:04,00:06,Barbet,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,15:04,15:06,00:02,Barbet,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,15:06,15:07,00:01,Barbet,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,15:06,15:18,00:12,Barbet,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,15:07,15:16,00:09,Barbet,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,15:07,15:18,00:11,Barbet,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,bcbu,non_ficus,1,15:08,15:09,00:01,Bulbul,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,bcbu,non_ficus,1,15:08,15:09,00:01,Bulbul,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,btba,non_ficus,1,15:08,15:12,00:04,Barbet,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,wtbu,non_ficus,1,15:10,15:12,00:02,Bulbul,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,wtbu,non_ficus,1,15:10,15:12,00:02,Bulbul,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,ctst,non_ficus,1,15:10,NA,NA,Starling,NS,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,wtbu,non_ficus,1,15:10,15:14,00:04,Bulbul,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,15:14,15:16,00:02,Barbet,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,15:18,15:19,00:01,Barbet,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,15:20,15:22,00:02,Barbet,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,liba,non_ficus,1,15:20,15:22,00:02,Barbet,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,wtbu,non_ficus,1,15:21,15:22,00:01,Bulbul,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,wtbu,non_ficus,1,15:21,15:22,00:01,Bulbul,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,wtbu,non_ficus,1,15:21,15:22,00:01,Bulbul,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,wtbu,non_ficus,1,15:21,15:22,00:01,Bulbul,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,wtbu,non_ficus,1,15:21,15:23,00:02,Bulbul,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,wtbu,non_ficus,1,15:21,15:23,00:02,Bulbul,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,wtbu,non_ficus,1,15:21,15:23,00:02,Bulbul,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,wtbu,non_ficus,1,15:21,15:23,00:02,Bulbul,F,Bird,11:00,16:30,05:30:00
18-10-2016,ELAN1,Elaeocarpus_angustifolius,wtbu,non_ficus,1,15:21,15:23,00:02,Bulbul,F,Bird,11:00,16:30,05:30:00
